,uid,sentence,sentenceId,parse
0,26,And it was because of an old Norberg inheritance that I got to understand them all so well .,53,"(S1
  (S
    (CC And)
    (NP (PRP it))
    (VP
      (VBD was)
      (PP
        (IN because)
        (IN of)
        (NP (DT an) (JJ old) (NNP Norberg) (NN inheritance)))
      (SBAR
        (IN that)
        (S
          (NP (PRP I))
          (VP
            (VBD got)
            (S (VP (TO to) (VP (VB understand) (NP (PRP them)))))
            (ADVP (DT all) (IN so) (RB well))))))
    (. .)))"
1,26,Thompson himself said : `` I want to enjoy once more the pleasure of bare walls waiting for new pictures '' .,51,"(S1
  (S
    (NP (NP (NNP Thompson)) (NP (PRP himself)))
    (VP
      (VBD said)
      (: :)
      (`` ``)
      (S
        (NP (PRP I))
        (VP
          (VBP want)
          (S
            (VP
              (TO to)
              (VP
                (VB enjoy)
                (NP
                  (NP
                    (ADJP (ADVP (RB once)) (JJR more))
                    (DT the)
                    (NN pleasure))
                  (PP
                    (IN of)
                    (NP
                      (NP (JJ bare) (NNS walls))
                      (VP
                        (VBG waiting)
                        (PP (IN for) (NP (JJ new) (NNS pictures))))))))))))
      ('' ''))
    (. .)))"
2,26,"Assistant coach John Cudmore described victory as `` a good feeling , I think , on the part of the coaches and the players .",22,"(S1
  (S
    (NP (NP (NN Assistant) (NN coach)) (NP (NNP John) (NNP Cudmore)))
    (VP
      (VBD described)
      (NP (NN victory))
      (PP
        (IN as)
        (`` ``)
        (NP
          (NP (DT a) (JJ good) (NN feeling))
          (, ,)
          (SBAR
            (S
              (NP (PRP I))
              (VP
                (VBP think)
                (, ,)
                (PP
                  (IN on)
                  (NP
                    (NP (DT the) (NN part))
                    (PP
                      (IN of)
                      (NP
                        (NP (DT the) (NNS coaches))
                        (CC and)
                        (NP (DT the) (NNS players))))))))))))
    (. .)))"
3,26,"Prior to 1960 , in order to provide matching for the minimum ( base ) allotment , State funds had to equal 1954 State funds .",35,"(S1
  (S
    (ADVP (RB Prior) (PP (TO to) (NP (CD 1960))))
    (, ,)
    (SBAR
      (IN in)
      (NN order)
      (S
        (VP
          (TO to)
          (VP
            (VB provide)
            (PP
              (VBG matching)
              (PP
                (IN for)
                (NP
                  (DT the)
                  (JJ minimum)
                  (-LRB- -LRB-)
                  (NN base)
                  (-RRB- -RRB-)
                  (NN allotment))))))))
    (, ,)
    (NP (NNP State) (NNS funds))
    (VP
      (VBD had)
      (S
        (VP
          (TO to)
          (VP (VB equal) (NP (CD 1954) (NN State) (NNS funds))))))
    (. .)))"
4,26,"`` Yeah , I've heard more about SX-21 than space exploration lately .",55,"(S1
  (S
    (INTJ (`` ``) (UH Yeah))
    (, ,)
    (NP (NNP I've))
    (VP
      (VBD heard)
      (ADJP
        (ADVP (RBR more) (RB about))
        (JJ SX-21)
        (PP (IN than) (NP (NN space) (NN exploration))))
      (ADVP (RB lately)))
    (. .)))"
5,26,and that action always caused her to lift her lip from the sting of the thing .,0,"(S1
  (FRAG
    (CC and)
    (SBAR
      (IN that)
      (S
        (NP (NN action))
        (ADVP (RB always))
        (VP
          (VBD caused)
          (NP (PRP her))
          (S
            (VP
              (TO to)
              (VP
                (VB lift)
                (NP (PRP$ her) (NN lip))
                (PP
                  (IN from)
                  (NP
                    (NP (DT the) (NN sting))
                    (PP (IN of) (NP (DT the) (NN thing)))))))))))
    (. .)))"
6,26,"When the sun came out , Stevie strode proudly into Orange Square , smiling like a landlord on industrious tenants .",4,"(S1
  (S
    (SBAR
      (WHADVP (WRB When))
      (S (NP (DT the) (NN sun)) (VP (VBD came) (ADVP (RB out)))))
    (, ,)
    (NP (NNP Stevie))
    (VP
      (VBD strode)
      (PP (RB proudly) (IN into) (NP (NNP Orange) (NNP Square)))
      (, ,)
      (PP
        (VBG smiling)
        (PP
          (IN like)
          (NP
            (NP (DT a) (NN landlord))
            (PP (IN on) (NP (JJ industrious) (NNS tenants)))))))
    (. .)))"
7,26,"So had Miss Shawnee Rakestraw , full of criticisms about the changes here , giving thanks that her dear old father had gone to his Heavenly Rest last year , saying how much she enjoyed her boarding house in town in inclement weather , was looking forward to Quinzaine Spa this summer .",91,"(S1
  (SINV
    (ADVP (RB So))
    (VP (VBD had))
    (NP
      (NP (NNP Miss) (NNP Shawnee) (NNP Rakestraw))
      (, ,)
      (ADJP
        (JJ full)
        (PP
          (IN of)
          (NP
            (NP (NNS criticisms))
            (PP
              (IN about)
              (NP (NP (DT the) (NNS changes)) (ADVP (RB here)))))))
      (, ,)
      (VP
        (VBG giving)
        (NP
          (NNS thanks)
          (SBAR
            (IN that)
            (S
              (NP (PRP her) (ADJP (RB dear) (JJ old)) (NN father))
              (VP
                (VBD had)
                (VP
                  (VBN gone)
                  (PP
                    (TO to)
                    (NP
                      (NP (PRP$ his) (JJ Heavenly) (NN Rest))
                      (SBAR
                        (S
                          (NP (JJ last) (NN year))
                          (, ,)
                          (S
                            (VP
                              (VBG saying)
                              (SBAR
                                (WHADVP (WRB how) (RB much))
                                (S
                                  (NP (PRP she))
                                  (VP
                                    (VBD enjoyed)
                                    (NP
                                      (NP
                                        (PRP$ her)
                                        (JJ boarding)
                                        (NN house))
                                      (PP (IN in) (NP (NN town))))
                                    (PP
                                      (IN in)
                                      (NP
                                        (JJ inclement)
                                        (NN weather))))))))
                          (, ,)
                          (VP
                            (VBD was)
                            (VP
                              (VBG looking)
                              (ADVP (RB forward))
                              (PP
                                (TO to)
                                (NP (NNP Quinzaine) (NNP Spa))))))))))))))
        (NP (DT this) (NN summer))))
    (. .)))"
8,26,"Ordinarily , the human liver synthesizes only enough cholesterol to satisfy the body's needs -- for transportation of fats and for production of bile .",29,"(S1
  (S
    (ADVP (RB Ordinarily))
    (, ,)
    (NP (DT the) (JJ human) (NN liver))
    (VP
      (VBZ synthesizes)
      (ADVP (RB only) (RB enough))
      (NP
        (NP (NN cholesterol))
        (SBAR
          (S
            (VP
              (TO to)
              (VP (VB satisfy) (NP (DT the) (NN body's) (NNS needs)))))))
      (: --)
      (PP
        (PP
          (IN for)
          (NP (NP (NN transportation)) (PP (IN of) (NP (NNS fats)))))
        (CC and)
        (PP
          (IN for)
          (NP (NP (NN production)) (PP (IN of) (NP (NN bile)))))))
    (. .)))"
9,26,"There are even motels for local weather peculiarities in Shamrock , Tex. , as I discovered .",87,"(S1
  (S
    (NP (EX There))
    (VP
      (VBP are)
      (NP
        (NP (JJ even) (NNS motels))
        (PP
          (IN for)
          (NP
            (NP (JJ local) (NN weather) (NNS peculiarities))
            (PP
              (IN in)
              (NP (NP (NNP Shamrock)) (, ,) (NP (NNP Tex.)) (, ,))))))
      (SBAR (IN as) (S (NP (PRP I)) (VP (VBD discovered)))))
    (. .)))"
10,26,"Nobody's mentioned it , but when ol' Casey Stengel takes over as boss of the New York Mets , he'll be the only baseballight ever to wear the uniform of all New York area clubs , past and present : Yankees , Dodgers , Giants , and now the Mets .",73,"(S1
  (S
    (S (NP (NNP Nobody's)) (VP (VBD mentioned) (NP (PRP it))))
    (, ,)
    (CC but)
    (S
      (SBAR
        (WHADJP (WRB when) (JJ ol'))
        (S
          (NP (NNP Casey) (NNP Stengel))
          (VP
            (VBZ takes)
            (PRT (RP over))
            (PP
              (IN as)
              (NP
                (NP (NN boss))
                (PP
                  (IN of)
                  (NP (DT the) (NNP New) (NNP York) (NNP Mets))))))))
      (, ,)
      (RB he'll)
      (VP
        (VB be)
        (NP
          (NP (DT the) (JJ only) (NN baseballight))
          (ADVP (RB ever)))
        (S
          (VP
            (TO to)
            (VP
              (VB wear)
              (NP (DT the) (NN uniform))
              (PP
                (IN of)
                (NP
                  (NP
                    (DT all)
                    (NNP New)
                    (NNP York)
                    (NN area)
                    (NNS clubs))
                  (, ,)
                  (ADJP (JJ past) (CC and) (JJ present))))
              (PRN
                (: :)
                (NP
                  (NP
                    (NNPS Yankees)
                    (, ,)
                    (NNPS Dodgers)
                    (, ,)
                    (NNPS Giants))
                  (, ,)
                  (CC and)
                  (NP (RB now) (DT the) (NNPS Mets)))))))))
    (. .)))"
11,26,"the important point , however , is that these magnificent achievements , unlike those of later decades , were only incidentally influenced by Oriental models .",77,"(S1
  (S
    (NP (DT the) (JJ important) (NN point))
    (, ,)
    (ADVP (RB however))
    (, ,)
    (VP
      (VBZ is)
      (SBAR
        (IN that)
        (S
          (NP
            (NP (DT these) (JJ magnificent) (NNS achievements))
            (, ,)
            (NP
              (NP (QP (IN unlike) (DT those)))
              (PP (IN of) (NP (JJ later) (NNS decades))))
            (, ,))
          (VP
            (VBD were)
            (VP
              (ADVP (RB only) (RB incidentally))
              (VBN influenced)
              (PP (IN by) (NP (JJ Oriental) (NNS models))))))))
    (. .)))"
12,26,"For his workmanship we are , created in Christ Jesus .",37,"(S1
  (SINV
    (S
      (PP (IN For) (NP (PRP$ his) (NN workmanship)))
      (NP (PRP we))
      (VP (VBP are)))
    (, ,)
    (VP (VBN created) (PP (IN in) (NP (NNP Christ))))
    (NP (NNP Jesus))
    (. .)))"
13,26,"This characterizes Euclid's formulation of geometry , but not Ptolemy's astronomy .",27,"(S1
  (S
    (NP (DT This))
    (VP
      (VBZ characterizes)
      (S
        (NP (NNP Euclid's))
        (NP
          (NP (NN formulation))
          (PP
            (IN of)
            (NP
              (NN geometry)
              (, ,)
              (CONJP (CC but) (RB not))
              (NP (NNP Ptolemy's) (NNP astronomy)))))))
    (. .)))"
14,26,It should attempt to communicate both an appreciation of professional standards and an understanding of the tremendous powers and potentialities of genuinely open and pluralistic societies .,65,"(S1
  (S
    (NP (PRP It))
    (VP
      (MD should)
      (VP
        (VB attempt)
        (S
          (VP
            (TO to)
            (VP
              (VB communicate)
              (NP
                (NP (PDT both) (DT an) (NN appreciation))
                (PP
                  (IN of)
                  (NP
                    (NP (JJ professional) (NNS standards))
                    (CC and)
                    (NP
                      (NP (DT an) (NN understanding))
                      (PP
                        (IN of)
                        (NP
                          (DT the)
                          (NP (JJ tremendous) (NNS powers))
                          (CC and)
                          (NP (NNS potentialities))))
                      (PP
                        (IN of)
                        (NP
                          (ADJP
                            (ADJP (RB genuinely) (JJ open))
                            (CC and)
                            (ADJP (JJ pluralistic)))
                          (NNS societies))))))))))))
    (. .)))"
15,26,"Douglass found Af to be trigonal , Laue symmetry Af , with Af , Af .",59,"(S1
  (S
    (NP (NN Douglass))
    (VP
      (VBD found)
      (NP
        (NP
          (NP (NNP Af))
          (SBAR (S (VP (TO to) (VP (VB be) (ADJP (JJ trigonal)))))))
        (, ,)
        (NP (NNP Laue) (NN symmetry) (NNP Af))
        (, ,))
      (PP (IN with) (NP (NNP Af) (, ,) (NNP Af))))
    (. .)))"
16,26,"This matter is of great importance , and the outcome may mean the difference between life or death , or at least serious injuries , for many veterans .",40,"(S1
  (S
    (S
      (NP (DT This) (NN matter))
      (VP (VBZ is) (PP (IN of) (NP (JJ great) (NN importance)))))
    (, ,)
    (CC and)
    (S
      (NP (DT the) (NN outcome))
      (VP
        (MD may)
        (VP
          (VB mean)
          (NP
            (NP (DT the) (NN difference))
            (PP
              (IN between)
              (NP
                (NN life)
                (CC or)
                (NN death)
                (, ,)
                (CC or)
                (ADVP (IN at) (JJS least))
                (NP (JJ serious) (NNS injuries))))))))
    (, ,)
    (PP (IN for) (NP (JJ many) (NNS veterans)))
    (. .)))"
17,26,"Greville proposed Quiney as the fittest man `` for the following of the cause and to attend him in the matter '' , and at his suggestion the corporation allowed Quiney two shillings a day .",17,"(S1
  (S
    (S
      (NP (NN Greville))
      (VP
        (VBD proposed)
        (NP (NNP Quiney))
        (PP
          (IN as)
          (NP
            (NP (DT the) (JJS fittest) (NN man))
            (`` ``)
            (PP
              (IN for)
              (NP
                (NP (DT the) (JJ following))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NN cause))
                    (CC and)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB attend)
                          (NP (PRP him))
                          (PP (IN in) (NP (DT the) (NN matter))))))))))
            ('' '')))))
    (, ,)
    (CC and)
    (S
      (PP (IN at) (NP (PRP$ his) (NN suggestion)))
      (NP (DT the) (NN corporation))
      (VP
        (VBD allowed)
        (NP
          (NP (NNP Quiney) (CD two) (NNS shillings))
          (NP (DT a) (NN day)))))
    (. .)))"
18,26,She might have been talking to some of her friends about her husband if they've been having any trouble '' .,44,"(S1
  (S
    (NP (PRP She))
    (VP
      (MD might)
      (VP
        (VB have)
        (VP
          (VBN been)
          (VP
            (VBG talking)
            (PP
              (TO to)
              (NP
                (NP (DT some))
                (PP
                  (IN of)
                  (NP
                    (NP (PRP$ her) (NNS friends))
                    (PP (IN about) (NP (PRP$ her) (NN husband)))))))
            (SBAR
              (IN if)
              (S
                (VP
                  (VBP they've)
                  (VP
                    (VBN been)
                    (VP (VBG having) (NP (DT any) (NN trouble))))))))
          ('' ''))))
    (. .)))"
19,26,He suggests that Gore Court embodies all the glories of Tudor splendor .,66,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBZ suggests)
      (SBAR
        (S
          (NP (DT that) (NNP Gore) (NNP Court))
          (VP
            (VBZ embodies)
            (NP
              (NP (PDT all) (DT the) (NNS glories))
              (PP (IN of) (NP (NNP Tudor))))
            (NP (NN splendor))))))
    (. .)))"
0,27,"Smiling at his quixotic thoughts , Warren turned back from the opening and lit a cigarette before sitting down .",89,"(S1
  (S
    (PP
      (VBG Smiling)
      (PP (IN at) (NP (PRP$ his) (JJ quixotic) (NNS thoughts))))
    (, ,)
    (NP (NNP Warren))
    (VP
      (VP
        (VBD turned)
        (ADVP (RB back) (PP (IN from) (NP (DT the) (NN opening)))))
      (CC and)
      (VP
        (VBD lit)
        (ADVP (NP (DT a) (NN cigarette)) (RB before))
        (VP (VBG sitting) (ADVP (RB down)))))
    (. .)))"
1,27,"Aeschbacher's work is very much akin to Schnabel's , but the sound on his Decca disc is dated , and you will have a hard time locating a copy of it .",83,"(S1
  (S
    (S
      (NP (NNP Aeschbacher's) (NN work))
      (VP
        (VBZ is)
        (ADVP (RB very) (RB much))
        (ADJP (JJ akin) (PP (TO to) (NP (NNP Schnabel's))))))
    (, ,)
    (CC but)
    (S
      (NP
        (NP (DT the) (NN sound))
        (PP (IN on) (NP (PRP$ his) (NNP Decca) (NN disc))))
      (VP (VBZ is) (VP (VBN dated))))
    (, ,)
    (CC and)
    (S
      (NP (PRP you))
      (VP
        (MD will)
        (VP
          (VB have)
          (NP
            (NP (DT a) (JJ hard) (NN time))
            (S
              (VP
                (VBG locating)
                (NP (NP (DT a) (NN copy)) (PP (IN of) (NP (PRP it))))))))))
    (. .)))"
2,27,Douglass has studied the crystal structure of Af by x-ray diffraction .,50,"(S1
  (S
    (NP (NN Douglass))
    (VP
      (VBZ has)
      (VP
        (VBN studied)
        (NP
          (NP (DT the) (NN crystal) (NN structure))
          (PP
            (IN of)
            (NP
              (NP (NNPS Af))
              (PP (IN by) (NP (NN x-ray) (NN diffraction))))))))
    (. .)))"
3,27,`` Young for his age '' means only the presence of some minor characteristic not quite usual .,90,"(S1
  (S
    (NP
      (`` ``)
      (NP (NNP Young))
      (PP (IN for) (NP (PRP$ his) (NN age)))
      ('' ''))
    (VP
      (VBZ means)
      (ADVP (RB only))
      (NP
        (NP (DT the) (NN presence))
        (PP
          (IN of)
          (NP
            (NP (DT some) (JJ minor) (NN characteristic))
            (PP (RB not) (ADJP (RB quite) (JJ usual)))))))
    (. .)))"
4,27,Thompson himself said : `` I want to enjoy once more the pleasure of bare walls waiting for new pictures '' .,51,"(S1
  (S
    (NP (NP (NNP Thompson)) (NP (PRP himself)))
    (VP
      (VBD said)
      (: :)
      (`` ``)
      (S
        (NP (PRP I))
        (VP
          (VBP want)
          (S
            (VP
              (TO to)
              (VP
                (VB enjoy)
                (NP
                  (NP
                    (ADJP (ADVP (RB once)) (JJR more))
                    (DT the)
                    (NN pleasure))
                  (PP
                    (IN of)
                    (NP
                      (NP (JJ bare) (NNS walls))
                      (VP
                        (VBG waiting)
                        (PP (IN for) (NP (JJ new) (NNS pictures))))))))))))
      ('' ''))
    (. .)))"
5,27,"Greville proposed Quiney as the fittest man `` for the following of the cause and to attend him in the matter '' , and at his suggestion the corporation allowed Quiney two shillings a day .",17,"(S1
  (S
    (S
      (NP (NN Greville))
      (VP
        (VBD proposed)
        (NP (NNP Quiney))
        (PP
          (IN as)
          (NP
            (NP (DT the) (JJS fittest) (NN man))
            (`` ``)
            (PP
              (IN for)
              (NP
                (NP (DT the) (JJ following))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NN cause))
                    (CC and)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB attend)
                          (NP (PRP him))
                          (PP (IN in) (NP (DT the) (NN matter))))))))))
            ('' '')))))
    (, ,)
    (CC and)
    (S
      (PP (IN at) (NP (PRP$ his) (NN suggestion)))
      (NP (DT the) (NN corporation))
      (VP
        (VBD allowed)
        (NP
          (NP (NNP Quiney) (CD two) (NNS shillings))
          (NP (DT a) (NN day)))))
    (. .)))"
6,27,"the important point , however , is that these magnificent achievements , unlike those of later decades , were only incidentally influenced by Oriental models .",77,"(S1
  (S
    (NP (DT the) (JJ important) (NN point))
    (, ,)
    (ADVP (RB however))
    (, ,)
    (VP
      (VBZ is)
      (SBAR
        (IN that)
        (S
          (NP
            (NP (DT these) (JJ magnificent) (NNS achievements))
            (, ,)
            (NP
              (NP (QP (IN unlike) (DT those)))
              (PP (IN of) (NP (JJ later) (NNS decades))))
            (, ,))
          (VP
            (VBD were)
            (VP
              (ADVP (RB only) (RB incidentally))
              (VBN influenced)
              (PP (IN by) (NP (JJ Oriental) (NNS models))))))))
    (. .)))"
7,27,"He tried to run after B'dikkat , to hug the lead spacesuit , to tell B'dikkat that he loved him .",69,"(S1
  (S
    (NP (PRP He))
    (VP
      (VBD tried)
      (S
        (VP
          (TO to)
          (VP
            (VB run)
            (PP
              (IN after)
              (NP
                (NP (NN B'dikkat))
                (, ,)
                (SBAR
                  (S
                    (VP
                      (TO to)
                      (VP
                        (NN hug)
                        (NP (DT the) (NN lead) (NN spacesuit))
                        (, ,)
                        (S
                          (VP
                            (TO to)
                            (VP
                              (VB tell)
                              (NP (NNP B'dikkat))
                              (SBAR
                                (IN that)
                                (S
                                  (NP (PRP he))
                                  (VP (VBD loved) (NP (PRP him))))))))))))))))))
    (. .)))"
8,27,"There are even motels for local weather peculiarities in Shamrock , Tex. , as I discovered .",87,"(S1
  (S
    (NP (EX There))
    (VP
      (VBP are)
      (NP
        (NP (JJ even) (NNS motels))
        (PP
          (IN for)
          (NP
            (NP (JJ local) (NN weather) (NNS peculiarities))
            (PP
              (IN in)
              (NP (NP (NNP Shamrock)) (, ,) (NP (NNP Tex.)) (, ,))))))
      (SBAR (IN as) (S (NP (PRP I)) (VP (VBD discovered)))))
    (. .)))"
9,27,"Against such a termination of human life on earth by human action , he then proposes as an alternative that we `` negotiate at once with the Russians and get the best terms which are available '' , that we deliberately `` negotiate from comparative weakness '' .",13,"(S1
  (S
    (PP
      (IN Against)
      (NP
        (NP (PDT such) (DT a) (NN termination))
        (PP
          (IN of)
          (NP (NP (JJ human) (NN life)) (PP (IN on) (NP (NN earth)))))
        (PP (IN by) (NP (JJ human) (NN action)))))
    (, ,)
    (NP (PRP he))
    (VP
      (ADVP (RB then))
      (VBZ proposes)
      (PP (IN as) (NP (DT an) (NN alternative)))
      (SBAR
        (IN that)
        (S
          (NP (PRP we))
          (`` ``)
          (VP
            (VP
              (VB negotiate)
              (ADVP (IN at) (RB once))
              (PP (IN with) (NP (DT the) (NNPS Russians))))
            (CC and)
            (VP
              (VB get)
              (NP
                (NP (DT the) (JJS best) (NNS terms))
                (SBAR
                  (WHNP (WDT which))
                  (S
                    (VP
                      (VBP are)
                      (ADJP (JJ available) ('' ''))
                      (, ,)
                      (SBAR
                        (IN that)
                        (S
                          (NP (PRP we))
                          (ADVP (RB deliberately))
                          (`` ``)
                          (VP
                            (VBP negotiate)
                            (PP
                              (IN from)
                              (NP (JJ comparative) (NN weakness))))
                          ('' ''))))))))))))
    (. .)))"
10,27,"Nobody's mentioned it , but when ol' Casey Stengel takes over as boss of the New York Mets , he'll be the only baseballight ever to wear the uniform of all New York area clubs , past and present : Yankees , Dodgers , Giants , and now the Mets .",73,"(S1
  (S
    (S (NP (NNP Nobody's)) (VP (VBD mentioned) (NP (PRP it))))
    (, ,)
    (CC but)
    (S
      (SBAR
        (WHADJP (WRB when) (JJ ol'))
        (S
          (NP (NNP Casey) (NNP Stengel))
          (VP
            (VBZ takes)
            (PRT (RP over))
            (PP
              (IN as)
              (NP
                (NP (NN boss))
                (PP
                  (IN of)
                  (NP (DT the) (NNP New) (NNP York) (NNP Mets))))))))
      (, ,)
      (RB he'll)
      (VP
        (VB be)
        (NP
          (NP (DT the) (JJ only) (NN baseballight))
          (ADVP (RB ever)))
        (S
          (VP
            (TO to)
            (VP
              (VB wear)
              (NP (DT the) (NN uniform))
              (PP
                (IN of)
                (NP
                  (NP
                    (DT all)
                    (NNP New)
                    (NNP York)
                    (NN area)
                    (NNS clubs))
                  (, ,)
                  (ADJP (JJ past) (CC and) (JJ present))))
              (PRN
                (: :)
                (NP
                  (NP
                    (NNPS Yankees)
                    (, ,)
                    (NNPS Dodgers)
                    (, ,)
                    (NNPS Giants))
                  (, ,)
                  (CC and)
                  (NP (RB now) (DT the) (NNPS Mets)))))))))
    (. .)))"
11,27,"`` You can get a job working in a grocery store , if nothing else '' .",25,"(S1
  (S
    (`` ``)
    (NP (PRP You))
    (VP
      (MD can)
      (VP
        (VB get)
        (NP
          (NP (DT a) (NN job))
          (VP
            (VBG working)
            (PP
              (IN in)
              (NP
                (NP (DT a) (NN grocery) (NN store) (, ,))
                (PP (IN if) (NP (NP (NN nothing)) (ADJP (RB else))))))))))
    ('' '')
    (. .)))"
12,27,"Tom Brannon had caught up with the outfit shortly after the Maguires joined it , which had been at midday .",60,"(S1
  (S
    (NP (NNP Tom) (NNP Brannon))
    (VP
      (VBD had)
      (VP
        (VBN caught)
        (PRT (RP up))
        (PP
          (IN with)
          (NP
            (DT the)
            (NN outfit)
            (SBAR
              (ADVP (RB shortly))
              (IN after)
              (S
                (NP (DT the) (NNP Maguires))
                (VP (VBD joined) (NP (PRP it)))))))
        (, ,)
        (SBAR
          (WHNP (WDT which))
          (S
            (VP
              (VBD had)
              (VP (VBN been) (PP (IN at) (NP (NN midday)))))))))
    (. .)))"
13,27,Be sure your ducts and blower are big enough to handle cooling .,14,"(S1
  (S
    (VP
      (VB Be)
      (ADJP
        (JJ sure)
        (SBAR
          (S
            (NP
              (NP (PRP$ your) (NNS ducts))
              (CC and)
              (NP (NN blower)))
            (VP
              (VBP are)
              (ADVP (JJ big))
              (ADJP
                (JJ enough)
                (S (VP (TO to) (VP (VB handle) (VP (VBG cooling)))))))))))
    (. .)))"
14,27,And it was because of an old Norberg inheritance that I got to understand them all so well .,53,"(S1
  (S
    (CC And)
    (NP (PRP it))
    (VP
      (VBD was)
      (PP
        (IN because)
        (IN of)
        (NP (DT an) (JJ old) (NNP Norberg) (NN inheritance)))
      (SBAR
        (IN that)
        (S
          (NP (PRP I))
          (VP
            (VBD got)
            (S (VP (TO to) (VP (VB understand) (NP (PRP them)))))
            (ADVP (DT all) (IN so) (RB well))))))
    (. .)))"
15,27,"Ptolemy's problem is to forecast where , against the inverted bowl of night , some particular light will be found at future times .",80,"(S1
  (S
    (NP (NN Ptolemy's) (NN problem))
    (VP
      (VBZ is)
      (PP
        (TO to)
        (NP
          (NP (NN forecast))
          (SBAR
            (WHADVP (WRB where))
            (PRN
              (, ,)
              (PP
                (IN against)
                (NP
                  (NP (DT the) (VBN inverted) (NN bowl))
                  (PP (IN of) (NP (NN night)))))
              (, ,))
            (S
              (NP (DT some) (JJ particular) (NN light))
              (VP
                (MD will)
                (VP
                  (VB be)
                  (VP
                    (VBN found)
                    (PP (IN at) (NP (JJ future) (NNS times)))))))))))
    (. .)))"
16,27,"With few exceptions , Congress has not given federal courts exclusive authority to enforce rights arising under federal law .",96,"(S1
  (S
    (PP (IN With) (NP (JJ few) (NNS exceptions)))
    (, ,)
    (NP (NNP Congress))
    (VP
      (VBZ has)
      (RB not)
      (VP
        (VBN given)
        (NP (JJ federal) (NNS courts))
        (NP
          (NP (JJ exclusive) (NN authority))
          (SBAR
            (S
              (VP
                (TO to)
                (VP
                  (VB enforce)
                  (NP (NP (NNS rights)) (VP (VBG arising)))
                  (PP (IN under) (NP (JJ federal) (NN law))))))))))
    (. .)))"
17,27,Apparently Fellini caught the crowd when its parties had begun to pall .,33,"(S1
  (S
    (NP (RB Apparently) (NNP Fellini))
    (VP
      (VBD caught)
      (NP
        (DT the)
        (NN crowd)
        (SBAR
          (WHADVP (WRB when))
          (S
            (NP (PRP$ its) (NNS parties))
            (VP
              (VBD had)
              (VP (VBN begun) (S (VP (TO to) (VP (NN pall))))))))))
    (. .)))"
18,27,"`` I have to see the facts '' , is the way the prince puts it .",68,"(S1
  (SINV
    (`` ``)
    (S
      (NP (PRP I))
      (VP
        (VBP have)
        (S
          (VP
            (TO to)
            (VP (VB see) (NP (DT the) (NNS facts) ('' '')))))))
    (, ,)
    (VP (VBZ is))
    (NP
      (NP (DT the) (NN way))
      (SBAR
        (S (NP (DT the) (NN prince)) (VP (VBZ puts) (NP (PRP it))))))
    (. .)))"
19,27,"a pile of wire cages for mice from his time as a geneticist and a microscope lying on its side on the window sill , vertical steel columns wired for support to the open ceiling beams with spidery steel cantilevers jutting out into the air , masonry constructions on the floor from the time he was inventing his disastrous fireplace whose smoke would pass through a whole house , visible all the way up through wire gratings on each floor .",38,"(S1
  (S
    (NP
      (NP (DT a) (NN pile))
      (PP
        (IN of)
        (S
          (NP
            (NP (NN wire) (NNS cages))
            (PP
              (IN for)
              (NP
                (NP (NNS mice))
                (PP
                  (IN from)
                  (NP
                    (NP (PRP$ his) (NN time))
                    (PP
                      (IN as)
                      (NP
                        (NP (DT a) (NN geneticist))
                        (CC and)
                        (NP (DT a) (NN microscope)))))))))
          (VP
            (VBG lying)
            (PP (IN on) (NP (PRP$ its) (NN side)))
            (PP
              (IN on)
              (NP
                (NP
                  (DT the)
                  (NN window)
                  (NN sill)
                  (, ,)
                  (JJ vertical)
                  (NN steel)
                  (NNS columns))
                (VP
                  (VBN wired)
                  (PP
                    (IN for)
                    (NP
                      (NP (NN support))
                      (PP
                        (TO to)
                        (NP (DT the) (JJ open) (NN ceiling))))))))))))
    (VP
      (VBZ beams)
      (PP
        (IN with)
        (NP
          (NP (JJ spidery) (NN steel) (NNS cantilevers))
          (VP
            (VBG jutting)
            (PRT (RP out))
            (PP (IN into) (NP (DT the) (NN air)))
            (, ,)
            (NP
              (NP (NN masonry) (NNS constructions))
              (PP
                (IN on)
                (NP
                  (NP (DT the) (NN floor))
                  (PP
                    (IN from)
                    (NP
                      (NP (DT the) (NN time))
                      (SBAR
                        (S
                          (NP (PRP he))
                          (VP
                            (VBD was)
                            (VP
                              (VBG inventing)
                              (NP
                                (NP
                                  (PRP$ his)
                                  (JJ disastrous)
                                  (NN fireplace))
                                (SBAR
                                  (WHNP (WP$ whose) (NN smoke))
                                  (S
                                    (VP
                                      (MD would)
                                      (VP
                                        (VB pass)
                                        (PP
                                          (IN through)
                                          (NP
                                            (DT a)
                                            (JJ whole)
                                            (NN house)))
                                        (, ,)
                                        (S
                                          (VP
                                            (JJ visible)
                                            (NP
                                              (PDT all)
                                              (DT the)
                                              (NN way))
                                            (PP
                                              (IN up)
                                              (PP
                                                (IN through)
                                                (NP
                                                  (NP
                                                    (NN wire)
                                                    (NNS gratings))
                                                  (PP
                                                    (IN on)
                                                    (NP
                                                      (DT each)
                                                      (NN floor))))))))))))))))))))))))))
    (. .)))"
